id,keyword
19995,anti war
26466,caribbean
24469,estate
4887,prayer
32868,betrayal
26428,impossible love
26390,death of a friend
10191,well
35056,stealing
27586,alcoholic drink
1912,arrest
37861,chained to a post
25832,aria
24805,newspaper article
1896,bullet wound
20352,3d
27022,morgana
73861,porno star
47508,palace
27576,intelligence officer
31262,neo-noir
27297,vomiting
38073,record company
22681,desire
15915,cleavage
46026,rescue
23168,fenway park
38842,explosion
38410,mysterious killer
42941,deadly
13548,satanic
8316,woman director
44115,isolated
44571,escape
39988,violence
42984,incest
38023,house guests
35052,woman director
471,orphan
38050,based on short story
44943,heroic mission
49010,sawed off shotgun
48650,intimacy
3397,civil service
49022,flashback
55721,vanity
39410,miniature people
15766,alien possession
109048,military draft
11110,kibbutz
16335,tomb
82260,business rivalry
109886,marriage rite
27439,kissing
72648,killer child
52799,ghosts of the past
49026,imax
49040,lieutenant general
75174,gun in mouth
74997,sexploitation
81716,hospital room
45569,escaped prisoner
59421,island life
62764,returning money
44833,crash landing
23683,disposing of a dead body
155953,reverend
83770,suicide thoughts
84175,shrimp
32050,gunrunner
48034,lovesick
114150,acapella
15895,mob justice
49049,psychic
112973,crafting
79172,environmental issue
537,monopoly
82507,crime novelist
32904,british man
113947,sex surrogate
82690,social reject
49051,invisibility
97630,violence
68718,black slave
97051,mutilation
281007,15th birthday
98205,child soldier
144465,manipulator
89185,popularity
148357,disgrace
55892,anime
46972,animal abuse
198146,model train set
110830,emotional vulnerability
80597,russian history
141733,axe murder
201676,quest
194126,aryanism
129139,lifeguard
53949,old map
1803,target
30478,ghost
101299,rebellion
241765,corporate crime
110415,revolt
86331,erotic movie
2442,bomb planting
157847,underage drinking
157336,farmhouse
82703,new school
8064,drug lord
5421,disfigurement
5157,voyeur
156022,commando
112160,teenager
123109,torture
238636,gatling gun
54013,young girl
40990,woods
80705,dead soldier
67822,doctor
254775,gender ideals
244772,gay brother
71181,burning man
157424,bachelor party
63360,young women
264660,turing test
50114,heavyweight boxer
35632,guillotine
41077,hollow tree
205775,19th century
40102,strangler
294254,city ruin
28652,video nasty
59940,erotic movie
16825,homicide
201088,terrorism
28468,underwear
65496,dress
207641,missile launch threat
46743,drug lord
29609,train carriage
16048,ejaculation
24051,head explosion
43800,one actor plays twins
241251,unfaithfulness
311291,piano
126331,lgbt history
48691,captivity
277685,blender
293970,accident
86643,model
283227,royal court
52736,beach bunny 
296029,mother son relationship
84997,psycho
77029,jewel thief
10037,u.s. marine corps
28325,vaginal sex
258480,mother child relationship
223485,ireland
314555,homeless
2197,emigrant
1838,autoritian education
10579,gore
14913,slasher
312791,internet chat
25764,musical number
5742,sex scene
281957,death of son
122369,bus crash
277216,based on true story
202456,threesome
274820,high school
2988,erotic movie
27328,killed
313922,killer dog
263472,father's day
303991,lgbt teen
334538,woman director
285840,canuxploitation
457,wedding
352208,slovenia
207270,lock pick
41434,mass hysteria
64624,whipping
301846,glowing eyes
67087,black gloves
298026,blood
232420,family relationships
325712,cool cat
86068,affair
362057,underground complex
50124,erotic movie
18174,supernatural power
232420,family relationships
325712,cool cat
86068,affair
362057,underground complex
50124,erotic movie
18174,supernatural power
71120,win at all costs
73129,drug addict
337104,homecare nurse
52371,lust
29101,underwater
98025,teasing
55580,cheating wife
369557,1980s
351065,overflowing with imagination
118534,jewel thief
32202,psychadelic image
117483,journey in the past
39899,violence
4457,demonic possession
374475,father daughter conflict
346873,roman catholic
293670,gluttony
332872,single mother
339397,neighbor neighbor relationship
400791,local food
98106,serpent
40451,saw
374052,tampon
337674,pepper spray
381034,gps
351037,techno music
324786,based on true events
351211,found footage
258230,animated sequences
68972,clinic
72309,literary adaptation
35826,allergy
397514,bone miller
79431,treacherousness
329981,death of husband
330459,laser gun
353979,imprisoned
274870,malfunction
359246,violence
115894,threesome
116445,transplant
160165,woman director
341006,locked in
19761,dismemberment
362227,zombie
292625,fetus
398541,grieving
393732,small town sheriff
4369,lgbt
126889,acid
126919,chateau
28264,framed for murder
32148,cult film
52280,beer consumption
390051,air traffic control
418078,hopelessness
30593,extreme violence
64494,bad aim
38629,corpse
135195,loner
339964,government agent
27066,blonde
410118,uncharted
104308,ancient tablet
43085,arm cast
949,heist movie
9691,detroit michigan
687,mercy petition
10530,indian chief
755,crucifix
11859,car crash
400,violence
880,single
9208,boxing
9737,reference to skittles
568,cape kennedy
414,super powers
8068,concealed weapon
1572,fbi agent
281,criminal
11929,bangor-maine
8467,endangered species
522,theremin
28313,interracial relationship
527,approved school 
9331,car bomb
13,amputee
11596,sleepwalking
306,secret service
178,bomb attack
1607,father figure
117553,hollywood
9739,car chase
5503,home invasion
507,violence
2320,intelligence agent
713,deceived husband
10872,mother son relationship
858,woman director
24405,nervous
41653,childhood
954,espionage
627,recovering drug addict
32872,tenant
10545,15th century
9268,violence
11228,trapped underground
31546,rainstorm
705,theater
381,cat burglar
1712,pony
488,hope
63945,intimacy
890,rural setting
562,fbi agent
9716,musical
623,gag
583,sermon on the mount
521,husband
88,summer romance
500,set in one room
402,bedroom
10537,drug
659,pregnancy
409,traitor
31225,harlem
85,swastika
1092,vienna
769,crime epic
766,necronomicon
11645,shakespeare's king lear
525,parole
600,violence
387,periscope
422,existence
5925,swastika
105,hidden identity
339,los angeles
783,british empire
830,lost race
8077,furnace
571,chased down street
7340,praying
653,mountain country
145,disabled
1573,walkie talkie
364,christmas holiday
621,school principal
36040,death
9619,catastrophe
784,trabant
638,vicious circle
884,sadism
9611,social outcast
2163,desert
18,space opera
1701,war hero
754,criminal gang
686,radio telescope
4421,reconnaissance
2142,world trade center
8413,flashback
8834,conspiracy
468,lgbt
1813,temptation
1281,painting
8078,alien queen
597,1910s
547,nature
115,weeds
586,extramarital affair
11702,contract killer
617,everglades
312,child
15037,american football player
33680,bookkeeper
1725,young love
746,coup d'etat
13820,cult film
948,violence
36599,disco dancing
39929,teenager
19,depravity
196,wild west
841,messiah
9769,flirtation
857,1940s
36606,documentary crew
11974,neighborhood
24808,autumn
87,indiana jones
23954,lemons
36647,machine gun
506,frigidity
30159,crisis of conscience
845,tennis match
20213,deemster
881,flashback
637,price
73,nazism
9798,crime
1680,lost world
707,snowboarding
1369,agent
1368,tramp
9326,aeroplane
10328,golden years
1375,tax consultant
8741,fighting
6917,canuxploitation
15698,bullet proof vest
12715,buddy comedy
10314,self expression
18892,polaroid camera
8913,burial ground
27932,mid air collision
7227,inspired by novel
166680,ski resort
11123,disaster movie
29723,inspired by novel
100,high stakes
7341,teen suicide
9540,spectacle
10212,woman director
16520,barge
9451,election
15849,buried tomb
3079,reanimated corpse
13666,wolf's bane
817,supermodel
9473,shot to death
9825,crocodile attack
11618,logbook
9824,dark horse comics
802,widow
10776,bum
12229,acid
9267,recurring character
813,alcohol abuse
10342,reference to marilyn monroe
1075,train
14,exercise
11527,mist
1049,village
657,duringcreditsstinger
646,atomic reactor
699,motorcycle
253,tombstone
16129,anal sex
18111,science
1694,dead cat
37094,inequality
957,spoof
9946,explosion
5486,axe murder
1213,false identity
13342,dream sequence
1883,cabriolet
11016,local indians
36536,cage
840,life turned upside down
32613,crate
10774,rant
10559,explosion
452,unsimulated sex
98,successor
9285,male virgin
21484,breakdown
955,car
668,british secret service
691,sardinien
11072,coot
10246,duringcreditsstinger
15762,teenager
8810,motorcycle gang
9679,car movie
12611,government agency
9873,makeup artist
1052,mod 1960s
27723,drag
33468,violence
786,innocence lost
51179,room service
16,loss of eyesight
9064,cenobites
2160,moral dilemma
2161,scuba diver
19204,entrails
681,master villain
2669,fiji
708,tangier morocco
711,friendship
4639,car explosion
96,beverly hills
90,country club
31701,dirty cop
10110,boy soprano
2749,fistfight
17965,organ player
23730,nuclear waste
634,duringcreditsstinger
19366,popular
47643,tragic death
17494,death
20197,pornographer
10127,torso cut in half
11503,anthropologist
552,mother role
16314,laxative
18885,contests and competitions
9028,desolateness
11313,library card
13550,lecturer
984,gunfight
9378,glass
23949,criminal
39867,disco
11033,desire
17689,alcoholic
27591,stegosaurus
8386,pill bottle
12593,adult animation
848,sword and sorcery
2637,mothman
28345,sleigh ride
931,church restoration
17130,rebellious daughter
13950,sidewalk
18172,undressing
36586,burnt face
1791,submissive
12149,religious fanatic
44373,flashback
441,independent film
32037,fake priest
42193,queen victoria
3132,agent
2501,fishing boat
818,clowning
10859,logging
40969,killer
35685,war injury
47957,psycho
47886,stabbing
41280,maid
69014,los angeles
22023,desert
590,delusion
423,biography
18587,question
979,boyfriend
2832,rainstorm
604,computer
9654,boat chase
1088,woman director
170,animal research
1927,dog
22,capuchin monkey
554,finland
8961,narcotics cop
430,wedding
18148,marriage
20815,theocracy
1415,drug
15136,handcuffed to a policewoman
36349,car
14874,accident
605,future
1277,blackmail
508,multiple storylines
14022,hit and run
780,holy communion
9319,exotic dancer
10995,interracial relationship
483,bank robbery
11676,buddy comedy
995,outcasts
916,ford mustang
3062,financial crisis
255,balzac
616,commercial agreement
5966,neurotic
11429,medical experiment
12634,scheming
11023,glue sniffing
337,dying and death
1586,divorce
924,duringcreditsstinger
553,friendship
923,mall
28026,addict
42245,giant animal
652,sparta greece
18513,warrior
1373,victim of murder
667,secret intelligence service
988,falsification
13553,video nasty
39907,battlefield
10133,mysterious character
21159,destroying a car
11942,death
7090,psychotic
113,dying and death
48385,bulletproof skin
18274,nature
4507,unfaithfulness
435,evacuation
136,midgets
44925,woman director
2502,dark past
1040,decadence
3989,government
13416,panthers
30996,mental hospital
25768,falling building
29778,hanged girl
49397,cowboy
839,school bus
760,anarchic comedy
25473,redneck
21356,violence
31923,skinny dipping
34376,gay lead character
844,break-up
23160,allegory
11427,unfaithful
10855,lingerie slip
2841,trenches
2539,class
1114,family
464,secret love
3509,schizophrenic
31713,hard-boiled dame
9833,1910s
842,vietnam
100894,kindly guard
342,summer
613,dying and death
8978,machine gun
258,pregnancy
34093,voyeurism
1093,french noir
540,spy spoof
23916,cripple
28448,anachronism
27,semen
272,super powers
9738,scientist
1696,corpse
5237,supernatural
26579,drug
27292,hot dog
9777,complications
26259,inner strength
3933,ring
349,plumber
10017,independent film
11931,audition
791,mother daughter relationship
8999,extramarital affair
9721,chases and races
612,revenge
546,therapist
9920,light sensitivity
752,activist
9388,morality
9792,graphic violence
582,interrogation
49361,child murder
9389,researcher
2652,deception
588,demon
956,to shoot dead
5717,loneliness
591,cryptologist
806,good and bad
8443,disco
9727,alcoholic
512,wealth
1986,military service
1948,emergency room
1116,ireland
5721,cuckold
10781,violence
1440,ex-cop
43884,society ball
1427,perfume
1246,cancer
1247,child
1125,detroit
1259,teenager
1494,secret love
2062,rat
12580,continuum
12271,socialite
1993,superstition
5691,erotic
11494,human prey
20122,slow dancing
175027,wedding gown fashions
1562,siblings relations
810,coup d'etat
12225,duringcreditsstinger
1979,double cross
1991,violence
442,boredom
35,duringcreditsstinger
2503,violence
1127,friendship
5176,righting the wronged
523,friendship
2252,motorcycle
6641,extramarital affair
14313,wedding
5125,politics
5817,psychiatrist
4723,undercover agent
13168,paranoid
8272,relationship
13885,social injustice
6637,archeology 
4787,car
2312,family
7191,found footage
8676,henchmen
8848,bank heist
29004,organized crime
155,batman
8457,teachers and students
511,luxury
7797,partnership
8093,plague
15356,1950s
10885,shadow
9022,female corpse
9502,destiny
79761,firing squad
10818,teenage sexuality
13184,killer
41474,martial artist
10200,central park
2253,violence
15584,death of a son
13492,screaming
434,youth gang
18781,experimental cancer treatment
20529,woman director
16614,duringcreditsstinger
19976,erotica
16869,blood bath
15092,duringcreditsstinger
17740,child on life support
10541,teacher
17609,grieving
28110,machine gun
301233,violence
17654,alien technology
26914,family exchange
24150,violence
19908,zombie apocalypse
22825,stranger
22824,anchorage alaska
34003,super villain
19995,power relations
26466,attempted strangulation
24469,boyfriend
4887,clergyman
32868,dark comedy
26428,false history
26390,asthma
10191,warrior
35056,mistaken identity
27586,broken glass
1912,group
37861,warrior
24805,egyptian
1896,anarchy
20352,despicable
73861,blood splatter
47508,kingdom
27576,action heroine
31262,very little dialogue
27297,sexual perversion
38073,skype
22681,psycho
46026,mistaken identity
38842,drug
42941,chases and races
13548,sadistic psychopath
44115,hikers
44571,surprise ending
39988,divorce
42984,starvation
38023,fortune hunters
471,violence
44943,evil alien
49010,flamethrower
48650,european women
3397,brussels
49022,engaged
55721,girl fight
39410,giant moth
15766,three headed creature
109048,transistor radio
11110,teenage crush
16335,blueprint
82260,taxicab
109886,walking on stilts
27439,lesbian sex
72648,sociopathic children
52799,ritualized cultural performance
49026,flood
75174,aftercreditsstinger
74997,gore
81716,flower vendor
45569,scarred face
62764,evil plot
44833,jet fighter pilot
155953,new car
83770,road movie
84175,salt water
15895,public execution
49049,violence
112973,false accusation
79172,population explosion
537,indoor plant
32904,watching a video
113947,polio
49051,ancient
97630,text message
68718,deadly
97051,invitation
281007,woman boy relationship
89185,music band
46972,scientific experiment
198146,double killing
110830,arrogance
80597,communism
141733,remote
194126,nazism
129139,immaturity
1803,serial
30478,broken glass
101299,blood
241765,shot in the shoulder
110415,duplicity
2442,childbirth
157847,teenager
157336,robot
82703,george washington
8064,family
5421,psycho
5157,erotic movie
156022,interrogation
112160,teenage boy
123109,crash
54013,pong
40990,murder
80705,tank
67822,maniac
254775,ritualized cultural performance
244772,estrangement
71181,canuxploitation
264660,cybernetics
35632,blood splatter
205775,cannibalism
40102,phone
294254,immunity
16825,camera
201088,cat and mouse
28468,funeral
65496,family relationships
46743,knife throwing
16048,unsimulated sex
24051,painful memories
241251,los angeles
311291,reference to a yashica camera
126331,gay pride
48691,corn plantation
293970,1980s
86643,violence
283227,flood
296029,lgbt
84997,handyman
77029,psycho killer
10037,jungle warfare
28325,hong kong
258480,child custody
223485,drinking
314555,pregnancy test
1838,fustigation
10579,train
14913,hooded figure
312791,sex scene
25764,teen comedy
5742,buxom
281957,based on true events
277216,feud
202456,film crew
274820,basketball
313922,mauling
263472,marital infidelity
303991,grieving
334538,wild pig
457,austria-hungary
352208,infotainment
207270,drug addict
41434,extrasensory perception
64624,female bully
298026,hitchhiker
232420,mother daughter relationship
325712,interracial family
86068,masks
50124,teasing
18174,film noir
232420,mother daughter relationship
325712,interracial family
86068,masks
50124,teasing
18174,film noir
71120,shirtless men
337104,male nurse
52371,audition
29101,bank robbery
98025,peeing
55580,filmmaker
118534,deceit
32202,jewish american
117483,wolf
39899,death
4457,flare gun
374475,team building
346873,babylon
293670,korean
332872,guilt
339397,1930s
98106,venomous snakes
40451,accidental killing
374052,love potion
381034,embalming
351037,cell mate
324786,historical drama
351211,tree climbing
68972,brother-in-law sister-in-law relationship
35826,chain smoking
79431,competition in a family
329981,skype
330459,space opera
353979,rat
274870,3d
359246,talking to the camera
115894,socialists
116445,phillipines
160165,homophobic
341006,elevator
19761,hydroponics
362227,extreme violence
292625,abortion
398541,expulsion
393732,autumn
126889,xenomorph
126919,vanished man
28264,madman
32148,psychotronic
390051,based on true events
418078,malevolence
30593,adult animation
64494,sexy girls
38629,violence
135195,supernatural power
339964,marketplace
27066,sexual fantasy
410118,outhouse
43085,hangar
949,one last job
687,rage and hate
10530,based on myths or folklore
755,recreational vehicle
11859,conspiracy
400,illegal prostitution
880,homosexuality
9208,stealth aircraft
9737,black cop
568,lunar mission
414,disfigurement
8068,flashback
1572,simon says
281,private detective
11929,bank account
8467,foolish
522,handgun
28313,extramarital affair
527,crush
9331,drug cartel
11596,meta film
306,amusement park
178,blast
117553,summer
9739,warden
5503,disguise
507,drug
2320,flashback
713,marriage
10872,christmas
41653,reform school
954,agent
627,illegal drugs
32872,jewish
9268,sabotage
11228,action hero
31546,broken glass
705,actress
1712,riding class
488,faith
63945,abusive father
890,storm
562,walkie talkie
9716,grandfather
623,excuse
583,monty python
521,player
88,abortion
500,uneasy alliance
402,bed
10537,music band
659,family feud
409,mural painting
31225,black lgbt
85,archaeologist
1092,zither
769,tampa
766,doppelganger
525,car chase
600,genocide
387,suicidal mission
422,spectacle
5925,barbed wire
105,odd couple
339,city
783,protest
830,nuclear reactor
8077,suspended animation
571,unsolved mystery
7340,outsider
653,sleepwalking
145,oil platform
1573,swat team
36040,outback
9619,acid
784,concert
638,car mechanic
884,marriage crisis
9611,dance club
2163,moving
18,military
1701,dea agent
754,flashback
4421,sexual discrimination
2142,jumping off a bridge
8413,supernatural power
8834,torture
468,road movie
1813,law firm
1281,hospital
8078,explosive decompression
11702,replacement
617,heart-throb
15037,infatuation
1725,modern day adaptation
746,teacher
13820,repossession
948,killing spree
36599,canuxploitation
39929,splatter
19,masterpiece
196,cavalry
841,denunciation
9769,virginity
36606,cast
11974,madman
24808,lightning rod
87,archeology 
36647,english subtitles in original
506,honeymoon
30159,innocent suspect
845,tennis pro
20213,public disgrace
881,platoon leader
637,story teller
73,prison rape
9798,privacy
707,microchip
1369,denunciation
1368,national guard
9326,jewel
10328,rejuvenate
1375,boxing school
8741,guadalcanal
15698,christmas
12715,bar fight
10314,tripping
18892,public humiliation
27932,airplane accident
7227,frogman
166680,disaster film
11123,sensurround
29723,decompression
7341,woman director
9540,body horror
10212,wendigo
16520,inter cultural
9451,overachiever
15849,ancient curse
3079,brain transplant
13666,gypsy camp
817,single
9473,demon
9825,animal horror
11618, strange noise
9824,invisibility
802,adoptive father
10776,killer plant
9267,anarchic comedy
813,aftercreditsstinger
10342,letter opener
1075,wedding
14,bittersweet
11527,wizard
1049,agriculture
699,monastery
253,aftercreditsstinger
16129,apocalypse
18111,hypodermic needle
1694,surgical operation
37094,road rage
9946,church
5486,video nasty
1213,beguilement
13342,convenience store
1883,police
36536,suitcase
10559,flashback
452,dogme 95
9285,horniness
21484,affair
955,research laboratory
668,skiing
691,warhead
11072,self-referential
10246,voyeur
15762,exploding head
8810,violence
9679,stolen cars
9873,manhunt
1052,counterculture
33468,transplant
786,bus trip
16,czech
9064,mental hospital
2160,desertion
2161,blood clot in brain
708,big wheel
711,unsociability
4639,nixon
96,buddy cop
90,maverick cop
31701,officer involved shooting
10110,aircraft explosion
2749,police
23730,hobo
634,woman director
19366,pawns
47643,tragic romance
17494,argument
20197,french restaurant
10127,man eating monster
11503,zombification
552,oddball
9028,greed
11313,low men
13550,canuxploitation
984,maniac
23949,denial
39867,old house
11033,guilt
17689,tough cop
8386,doves
2637,mysterious events
28345,organ grinder's monkey
17130,on the road
13950,storem
18172,drinking
1791,voyeur
12149,remorse
441,author
3132,impersonation
2501,langley virginia
818,overweight man
40969,severed hand
35685,impotent husband
47886,killer
41280,lust
69014,alcoholic
22023,drug trafficking
423,classical music
18587,obscene telephone call
979,rape and revenge
2832,split personality
604,faith
9654,los angeles
1927,desert
22,tortuga
554,understanding
8961,illegal drugs
430,pregnancy
18148,peace
15136,female sniper
36349,machine gun
14874,struggles
605,precognition
1277,restaurant
14022,dallas texas
780,bloodletting
9319,child kidnapping
10995,family relationships
483,car
11676,unlikely friendship
916,dodge charger
3062,sock on the jaw
255,army
616,insurgence
5966,bagpipes
11429,cult film
12634,yellow bikini
11023,woman director
337,friendship
553,police
923,pittsburgh
28026,label
42245,flood
652,helen of troy
18513,man on the run
1373,wehrmacht
667,phantom
988,nuclear accident
13553,psychotic break
39907,decapitation
21159,secret burial
11942,suitcase full of money
7090,torment
113,season
48385,burlesque house
18274,snake bite
4507,cigarette smoking
435,climate
136,bareback rider
2502,moscow
3989,eiffel tower paris
25768,violent storm
49397,spaghetti western
839,abc movie of the week
25473,shootout
21356,demon
31923,teenager
34376,dance club
844,illegal prostitution
23160,isolation
2539,language course
1114,woman director
3509,condition
842,vietnam war
342,youth
613,historical figure
8978,night vision goggles
258,relationship
34093,sexual pleasure
1093,elevator
23916,iceman
28448,19th century
27,vulva
272,haunted by the past
9738,space station
1696,sadist
5237,namibia
26579,woman director
27292,white slavery
9777,collision
26259,beggar clan
3933,piano
349,shower
10017,gang
11931,death
791,killer
8999,embezzlement
9721,daring rescue
546,porn actor
752,irish catholic
9388,social satire
9792,human monster
582,surveillance
49361,old mill
9389,corporation
2652,neighbor
588,witch burning
956,secret agent
5717,independent film
591,iconography
806,catholicism
8443,neo-noir
9727,secret service
512,american
1986,studies
1948,aftercreditsstinger
1116,colonialism
5721,communism
10781,cannibal
1440,children
1246,over-the-hill fighter
1125,alcoholic
1259,relationship
12580,powers
12271,scene
1993,mute
5691,public execution
20122,waiting in the rain
1562,deadly
810,teacher
1979,fantastic four
1991,car chase
442,friendship
35,donuts
2503,foot chase
1127,fellatio
5176,chases and races
523,freedom
2252,bathhouse
14313,pregnancy
5125,politician
5817,music band
4723,marxism
13168,actress
8272,family
13885,oven
6637,secret formula
4787,father figure
2312,based on video game
7191,aftercreditsstinger
8848,cabinet officer
29004,animation
511,inhumanity
7797,ewige jugend
10885,magazine editor
9502,evil
79761,convent
10818,directorial debut
13184,gunshot
10200,messenger
15584,voice over narration
13492,bloodbath
434,marijuana
18781,hide and seek
20529,hindu mythology
16614,young adult
19976,angel of death
16869,german occupation of france
15092,flashback
17740,man wearing a wig
10541,extramarital affair
17609,minimal cast
28110,prison break
301233,desire
17654,segregation
26914,vegetarianism
24150,white horse
19908,fear of clowns
22825,box
22824,police fake
34003,nunchaku
19995,mind and soul
24469,teenage rebellion
4887,money
32868,independent film
26428,power relations
26390,police
35056,police corruption
27586,talent contest
1912,friendship
37861,very little dialogue
24805,pharaoh
20352,cattivissimo
73861,murder
47508,costume
31262,contemplative cinema
46026,money
38842,addict
42941,mind and soul
13548,murder spree
44115,very little dialogue
44571,hospital
39988,mental illness
42984,prostitution ring
38023,moochers
471,criminal
44943,chaos and mayham
49010,attempted robbery
48650,basque
3397,tourist guide
49022,loyal
55721,missing woman
39410,kaiju
15766,ghidora
109048,cane cutter
11110,dog
109886,cohabitation
27439,female masturbation
72648,evil children
52799,ancient ritual
49026,criminal underworld
75174,bar fight
74997,mute
81716,gay pride
45569,aftercreditsstinger
62764,duringcreditsstinger
44833,navy lieutenant
155953,woman director
83770,denver colorado
84175,explosives
15895,revelry
49049,criminal
112973,distraction
537,secret love
32904,unemployment benefits
113947,crying woman
49051,gnomes
97630,monkey
68718,chases and races
89185,first love
46972,animal attack
198146,bitter cop
110830,musclemen
80597,conformity
141733,wood chopping
194126,helena blavatsky
129139,awkwardness
1803,necrophile
30478,source music
101299,female protagonist
241765,iraq veteran
110415,tunnel
2442,bomb squad
157847,facial scar
157336,astronaut
82703,gags
8064,hamburg germany
5421,video nasty
5157,nude dance
156022,surveillance
112160,masturbation
123109,extreme violence
54013,evil child
40990,dress
80705,helmet
67822,lost
254775,objectification
244772,fraternal twins
35632,low-budget
205775,reference to moby dick
40102,psycho killer
16825,blackmail
201088,one against many
28468,kiss
65496,promiscuity
46743,hollywood sign
16048,masturbation
241251,principal
311291,reference to marvin gaye
126331,bisexual woman
48691,mistreatment
293970,slasher spoof
86643,stabbing
283227,king louis xvi
296029,gay lead character
84997,college professor
10037,bombardment
28325,gang rape
258480,older woman younger woman relationship
223485,pursuit
314555,locked in
1838,martin luther king
10579,corpse
14913,psychotherapy
312791,internet porn
25764,south korea
5742,softcore
281957,fur trapper
277216,gang
202456,injury
274820,swimming pool
313922,box cutter
263472,married man
303991,vending machine
334538,leak
457,vienna
352208,welfare states
207270,saw
41434,romania
64624,proto-slasher
298026,slasher
232420,in the closet
325712,written and directed by cast member
86068,harakiri
50124,exhibitionist
18174,workshop
232420,in the closet
325712,written and directed by cast member
86068,harakiri
50124,exhibitionist
18174,workshop
71120,after hours
337104,complaint
52371,lesbian sex
29101,exploding car
98025,exhibitionist
55580,secretary
118534,impersonation
32202,cartoon sex
117483,garden
39899,ozploitation
4457,trespassing
374475,german abroad
346873,jew gentile relationship
293670,divination
332872,death
98106,snake cult
40451,axe
374052,woman director
381034,christmas
324786,1940s
351211,mumblegore
68972,doctor
35826,fictional game show
79431,indecent talk
329981,winter storm
330459,alien language
359246,cell phone
115894,spanish congress
116445,mini skirt
341006,deadly
362227,urination
292625,flashbacks
398541,brothers
393732,corrupt cop
126889,alien technology
126919,morphine addict
28264,murder spree
390051,accusation
38629,sabotage
339964,trapped in space
27066,sexploitation
949,loner
687,unsociability
10530,17th century
755,blood spurting
11859,on the run
400,extramarital affair
880,mother daughter relationship
9208,abandoned mine
9737,badge
568,spacecraft accident
414,father figure
8068,bookstore
1572,flashback
281,revolt
8467,laxative
522,trick or treating
527,independent film
9331,conspiracy
11596,dreams
306,roller coaster
178,human bomb
117553,movie star
9739,prison escape
5503,one armed man
507,bank robbery
2320,hand to hand combat
713,secret love
10872,marriage counseling
41653,slingshot
627,drug deal
32872,in the closet
9268,corporate crime
31546,minimal cast
705,entertainment
1712,hunting
63945,repression
890,church
562,christmas eve
9716,thanksgiving
623,barrel
583,anarchic comedy
521,3d
88,catskill resort
500,rag tag group
402,underwear
10537,flashback
659,red army
409,airplane
31225,latino lgbt
85,indiana jones
1092,evasion
525,music band
600,fighting
5925,solitary confinement
105,escapade
339,finland
783,independence movement
830,disobeying orders
8077,xenomorph
571,blood on head
7340,taunting
653,romania
1573,air traffic control
36040,geologist
9619,county fair
784,friendship
638,videoband
884,cult
9611,ruse
2163,trucker
18,opera singer
1701,motorcycle chase
754,golden gun
2142,corrupt cop
8413,trapped in space
8834,flashback
1813,"manhattan, new york city"
1281,los angeles
8078,swimming underwater
617,white trash
15037,washed up star
1725,shakespeare in modern dress
746,beijing
948,family
39929,female homosexuality
19,downtrodden
36606,effects
11974,lunatic
36647,hypodermic needle
506,fetish
30159,rectory
881,military law
637,concentration camp prisoner
9798,surveillance
707,doping
1368,weapon
9326,smuggler
1375,praise
8741,awol
15698,train tracks
12715,woman in peril
10314,pool cleaner
18892,social outcast
27932,los angeles
7227,scuba diver
166680,ski
9540,identical twins
10212,military outpost
16520,sailing ship
15849,ancient scroll
817,aftercreditsstinger
9473,adult animation
11618,spook
9824,rajah
802,loss of husband
10776,skid row
813,anarchic comedy
10342,school bus
1075,youth
14,affair
11527,affair
1049,war
699,british secret service
16129,gay man
1694,reanimated corpse
37094,uzi
9946,violence
5486,axe
1213,rejection
13342,teenage pregnancy
1883,historical figure
36536,farm
10559,phenomenon
9285,dorm room
668,alps
691,jet ski
11072,female singer
10246,canuxploitation
15762,violence
8810,dog
9679,ford mustang
9873,justice department
33468,arm ripped off
786,aspiring writer
16,dying and death
2160,mini submarine
2161,microscopic
708,pipeline
711,high school
96,oil field
90,detroit michigan
31701,male prostitute
10110,pick axe
2749,thief
634,christmas
47643,tragic male character
17494,alarm
20197,slot machine
10127,pitchfork
11503,rite
552,mystic
9028,childhood trauma
11313,bronko nagurski
984,violence
23949,apology
39867,death of mother
11033,extramarital affair
17689,betting
8386,baby powder
2637,chemical plant
28345,alpine cabin
17130,father daughter relationship
18172,steel worker
1791,domineering
12149,flashback
441,hair
3132,langley virginia
2501,safe deposit box
818,conciliation
40969,psycho
35685,affair
47886,black gloved killer
41280,kissing
69014,banana
22023,dead children
423,panzer
979,underpass
2832,mental disorders
604,world religion
9654,explosion
1927,anger
8961,dea agent
430,american
18148,class
15136,big corporation
36349,videotape
605,super computer
1277,deportation
14022,twenty something
10995,domestic abuse
483,hoodlum
11676,carjacker
255,secret love
616,leader
5966,chance encounter
11429,dismemberment
337,grocer
553,hoodlum
28026,gig
42245,giving birth
652,homer's iliad
1373,meteor
667,villain
988,picketing
39907,blood
21159,mortal wound
7090,erotic movie
113,south korea
48385,electric power station
18274,butterfly
4507,pregnancy
435,government
136,legless man
2502,hand to hand combat
3989,world politics
49397,jail break
839,dangerous driving
25473,wrestler
21356,rock band
31923,hometown
34376,videotape
844,extramarital affair
23160,solidarity
2539,single
3509,neo-noir
842,planned murder
342,lgbt
613,german shepherd
8978,exploding bus
258,divorce
1093,film noir
27,male orgasm
272,evil doctor
9738,brooklyn bridge
1696,extreme violence
5237,stranded
26579,mental
27292,fairground
9777,papers
26259,tavern fight
349,mobile phone
